metric_sk,sugg_key,sugg_name,salesforce_id,suggestion_type,frequency,FRAGMENT_ID,FRAGMENT_ORDER,Insight_type,theme_name
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_FRBU,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_FRBY,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_ITAH,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_ITFJ,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
aea8d3b614274db5998daa83ceb7aacd,AI_ML_1,AI_ML_1,LLY3_CMRCL_UKAZ,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
8d76248ce5bc0ffe914f0d039d015f72,AI_ML_1_i,AI_ML_1,LLY3_CMRCL_UKBY,Schedule a Call,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
67cafb3e63835bf7abaf5d943e2c7587,AI_ML_2_i,AI_ML_2,LLY3_CMRCL_DEAL,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
67cafb3e63835bf7abaf5d943e2c7587,AI_ML_2_i,AI_ML_2,LLY3_CMRCL_DEBK,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_DECR,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_DEDS,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
67cafb3e63835bf7abaf5d943e2c7587,AI_ML_2_i,AI_ML_2,LLY3_CMRCL_DEEB,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_ESAH,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_ESCC,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
67cafb3e63835bf7abaf5d943e2c7587,AI_ML_2_i,AI_ML_2,LLY3_CMRCL_ESCG,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_FRBU,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_FRBY,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_ITAH,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_ITFJ,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
b8932e17087b408289a42ac58f40ea8a,AI_ML_2,AI_ML_2,LLY3_CMRCL_UKAZ,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
67cafb3e63835bf7abaf5d943e2c7587,AI_ML_2_i,AI_ML_2,LLY3_CMRCL_UKBY,Send a VAE,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
64d6d6a8982c0b420cc11633671d086b,AI_ML_3_i,AI_ML_3,LLY3_CMRCL_DEAL,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
64d6d6a8982c0b420cc11633671d086b,AI_ML_3_i,AI_ML_3,LLY3_CMRCL_DEBK,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_DECR,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_DEDS,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
64d6d6a8982c0b420cc11633671d086b,AI_ML_3_i,AI_ML_3,LLY3_CMRCL_DEEB,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_ESAH,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_ESCC,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
64d6d6a8982c0b420cc11633671d086b,AI_ML_3_i,AI_ML_3,LLY3_CMRCL_ESCG,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_FRBU,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_FRBY,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_ITAH,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_ITFJ,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
270eb6c5a7e744d6a1b9afcb0a3deb27,AI_ML_3,AI_ML_3,LLY3_CMRCL_UKAZ,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
64d6d6a8982c0b420cc11633671d086b,AI_ML_3_i,AI_ML_3,LLY3_CMRCL_UKBY,Pinned Insight,Weekly,,,PRIVATE,AI/ML_Based_Recommendation
ff24a42b20f7480e88a8992054044250,Event_driven_1,Event_driven_1,LLY3_CMRCL_DEAL,Schedule a Call,Weekly,,,,Event_Driven_based
ff24a42b20f7480e88a8992054044250,Event_driven_1,Event_driven_1,LLY3_CMRCL_DEBK,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_DECR,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_DEDS,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_DEDY,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_DEEB,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_DEEF,Schedule a Call,Weekly,,,PRIVATE,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_ESAH,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_ESCC,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_ESCG,Schedule a Call,Weekly,,,,Event_Driven_based
ff24a42b20f7480e88a8992054044250,Event_driven_1,Event_driven_1,LLY3_CMRCL_ESCQ,Schedule a Call,Weekly,,,,Event_Driven_based
ff24a42b20f7480e88a8992054044250,Event_driven_1,Event_driven_1,LLY3_CMRCL_ESCR,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_ESCW,Schedule a Call,Weekly,,,PRIVATE,Event_Driven_based
f4dbb50adbc31f2a185fbfe953646d40,Event_driven_1_iii,Event_driven_1,LLY3_CMRCL_FRBO,Schedule a Call,Weekly,,,,Event_Driven_based
f4dbb50adbc31f2a185fbfe953646d40,Event_driven_1_iii,Event_driven_1,LLY3_CMRCL_FRBQ,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_FRBU,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_FRBY,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_FRCA,Schedule a Call,Weekly,,,,Event_Driven_based
f4dbb50adbc31f2a185fbfe953646d40,Event_driven_1_iii,Event_driven_1,LLY3_CMRCL_FRCC,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_ITAH,Schedule a Call,Weekly,,,,Event_Driven_based
ff24a42b20f7480e88a8992054044250,Event_driven_1,Event_driven_1,LLY3_CMRCL_ITAL,Schedule a Call,Weekly,,,,Event_Driven_based
ff24a42b20f7480e88a8992054044250,Event_driven_1,Event_driven_1,LLY3_CMRCL_ITAM,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_ITFJ,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_ITQW,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_ITQU,Schedule a Call,Weekly,,,PRIVATE,Event_Driven_based
ff24a42b20f7480e88a8992054044250,Event_driven_1,Event_driven_1,LLY3_CMRCL_PLAJ,Schedule a Call,Weekly,,,,Event_Driven_based
7e278036a7ba019ed6ebaa0ed7f93fdc,Event_driven_1_i,Event_driven_1,LLY3_CMRCL_UKAZ,Schedule a Call,Weekly,,,,Event_Driven_based
581e8cd669ac74ef7aa78f6b6f43f4d1,Event_driven_1_ii,Event_driven_1,LLY3_CMRCL_UKBY,Schedule a Call,Weekly,,,,Event_Driven_based
5ba20cf5701e43969f20c0e889eb7268,Event_driven_1_insight,Event_driven_1_insight,LLY3_CMRCL_DEAL,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
5ba20cf5701e43969f20c0e889eb7268,Event_driven_1_insight,Event_driven_1_insight,LLY3_CMRCL_DEBK,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
25dd7c0607122cec8c02704ba0232ff5,Event_driven_1_insight_i,Event_driven_1_insight,LLY3_CMRCL_DECR,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a29c5a324846ab9f5e4dd27154e89197,Event_driven_1_insight_ii,Event_driven_1_insight,LLY3_CMRCL_DEDS,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
25dd7c0607122cec8c02704ba0232ff5,Event_driven_1_insight_i,Event_driven_1_insight,LLY3_CMRCL_DEDY,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a29c5a324846ab9f5e4dd27154e89197,Event_driven_1_insight_ii,Event_driven_1_insight,LLY3_CMRCL_DEEB,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
25dd7c0607122cec8c02704ba0232ff5,Event_driven_1_insight_i,Event_driven_1_insight,LLY3_CMRCL_DEEF,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
25dd7c0607122cec8c02704ba0232ff5,Event_driven_1_insight_i,Event_driven_1_insight,LLY3_CMRCL_ESAH,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a29c5a324846ab9f5e4dd27154e89197,Event_driven_1_insight_ii,Event_driven_1_insight,LLY3_CMRCL_ESCC,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a29c5a324846ab9f5e4dd27154e89197,Event_driven_1_insight_ii,Event_driven_1_insight,LLY3_CMRCL_ESCG,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
5ba20cf5701e43969f20c0e889eb7268,Event_driven_1_insight,Event_driven_1_insight,LLY3_CMRCL_ESCQ,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
5ba20cf5701e43969f20c0e889eb7268,Event_driven_1_insight,Event_driven_1_insight,LLY3_CMRCL_ESCR,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
25dd7c0607122cec8c02704ba0232ff5,Event_driven_1_insight_i,Event_driven_1_insight,LLY3_CMRCL_ESCW,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
25dd7c0607122cec8c02704ba0232ff5,Event_driven_1_insight_i,Event_driven_1_insight,LLY3_CMRCL_ITAH,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
5ba20cf5701e43969f20c0e889eb7268,Event_driven_1_insight,Event_driven_1_insight,LLY3_CMRCL_ITAL,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
5ba20cf5701e43969f20c0e889eb7268,Event_driven_1_insight,Event_driven_1_insight,LLY3_CMRCL_ITAM,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a29c5a324846ab9f5e4dd27154e89197,Event_driven_1_insight_ii,Event_driven_1_insight,LLY3_CMRCL_ITFJ,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a29c5a324846ab9f5e4dd27154e89197,Event_driven_1_insight_ii,Event_driven_1_insight,LLY3_CMRCL_ITQW,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
25dd7c0607122cec8c02704ba0232ff5,Event_driven_1_insight_i,Event_driven_1_insight,LLY3_CMRCL_ITQU,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
5ba20cf5701e43969f20c0e889eb7268,Event_driven_1_insight,Event_driven_1_insight,LLY3_CMRCL_PLAJ,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a1af267a1369434b36e5258985b5a5e1,Event_driven_2_i,Event_driven_2,LLY3_CMRCL_DEAL,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a1af267a1369434b36e5258985b5a5e1,Event_driven_2_i,Event_driven_2,LLY3_CMRCL_DEBK,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_DECR,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_DEDS,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_DEDY,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_DEEB,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_DEEF,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_ESAH,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_ESCC,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_ESCG,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a1af267a1369434b36e5258985b5a5e1,Event_driven_2_i,Event_driven_2,LLY3_CMRCL_ESCQ,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a1af267a1369434b36e5258985b5a5e1,Event_driven_2_i,Event_driven_2,LLY3_CMRCL_ESCR,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_ESCW,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
30a1a4d8771c657fa6acad3f972c83a2,Event_driven_2_iii,Event_driven_2,LLY3_CMRCL_FRBO,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
30a1a4d8771c657fa6acad3f972c83a2,Event_driven_2_iii,Event_driven_2,LLY3_CMRCL_FRBQ,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_FRBU,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_FRBY,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_FRCA,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
30a1a4d8771c657fa6acad3f972c83a2,Event_driven_2_iii,Event_driven_2,LLY3_CMRCL_FRCC,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_ITAH,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a1af267a1369434b36e5258985b5a5e1,Event_driven_2_i,Event_driven_2,LLY3_CMRCL_ITAL,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a1af267a1369434b36e5258985b5a5e1,Event_driven_2_i,Event_driven_2,LLY3_CMRCL_ITAM,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_ITFJ,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
96b6e330cf544c77a8ef1f970819c871,Event_driven_2,Event_driven_2,LLY3_CMRCL_ITQW,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
361c69e0fb2db13ccc9573d16fe7b356,Event_driven_2_ii,Event_driven_2,LLY3_CMRCL_ITQU,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
a1af267a1369434b36e5258985b5a5e1,Event_driven_2_i,Event_driven_2,LLY3_CMRCL_PLAJ,Pinned Insight,Weekly,,,PRIVATE,Event_Driven_based
e4caa97677e62ff133d7f494a93b982d,Event_driven_3_i,Event_driven_3,LLY3_CMRCL_DEAL,Insight,Weekly,,,PRIVATE,Event_Driven_based
e4caa97677e62ff133d7f494a93b982d,Event_driven_3_i,Event_driven_3,LLY3_CMRCL_DEBK,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_DECR,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_DEDS,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_DEDY,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_DEEB,Insight,Weekly,,,PRIVATE,Event_Driven_based
6281233da65453e844e41fe05d342c02,Event_driven_3_iii,Event_driven_3,LLY3_CMRCL_DEEF,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_ESAH,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_ESCC,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_ESCG,Insight,Weekly,,,PRIVATE,Event_Driven_based
e4caa97677e62ff133d7f494a93b982d,Event_driven_3_i,Event_driven_3,LLY3_CMRCL_ESCQ,Insight,Weekly,,,PRIVATE,Event_Driven_based
e4caa97677e62ff133d7f494a93b982d,Event_driven_3_i,Event_driven_3,LLY3_CMRCL_ESCR,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_ESCW,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_FRBU,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_FRBY,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_FRCA,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_ITAH,Insight,Weekly,,,PRIVATE,Event_Driven_based
e4caa97677e62ff133d7f494a93b982d,Event_driven_3_i,Event_driven_3,LLY3_CMRCL_ITAL,Insight,Weekly,,,PRIVATE,Event_Driven_based
e4caa97677e62ff133d7f494a93b982d,Event_driven_3_i,Event_driven_3,LLY3_CMRCL_ITAM,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_ITFJ,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_ITQW,Insight,Weekly,,,PRIVATE,Event_Driven_based
b6510c1298f442c2b905668b703417c8,Event_driven_3,Event_driven_3,LLY3_CMRCL_ITQU,Insight,Weekly,,,PRIVATE,Event_Driven_based
e4caa97677e62ff133d7f494a93b982d,Event_driven_3_i,Event_driven_3,LLY3_CMRCL_PLAJ,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_UKAZ,Insight,Weekly,,,PRIVATE,Event_Driven_based
6e821059dc449c408c55b6136998794e,Event_driven_3_ii,Event_driven_3,LLY3_CMRCL_UKBY,Insight,Weekly,,,PRIVATE,Event_Driven_based
7ff7c9487b5bd25ede0160e62cd7f6e2,Rep_and_digital_5_i,Rep_and_digital_5,LLY3_CMRCL_DEAL,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
7ff7c9487b5bd25ede0160e62cd7f6e2,Rep_and_digital_5_i,Rep_and_digital_5,LLY3_CMRCL_DEBK,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
b873ea4902429df6279ccf4283c94766,Rep_and_digital_5_ii,Rep_and_digital_5,LLY3_CMRCL_DECR,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
e9bf2c0acedf42f489df0adefc40d068,Rep_and_digital_5,Rep_and_digital_5,LLY3_CMRCL_DEDS,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
b873ea4902429df6279ccf4283c94766,Rep_and_digital_5_ii,Rep_and_digital_5,LLY3_CMRCL_DEDY,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
e9bf2c0acedf42f489df0adefc40d068,Rep_and_digital_5,Rep_and_digital_5,LLY3_CMRCL_DEEB,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
b873ea4902429df6279ccf4283c94766,Rep_and_digital_5_ii,Rep_and_digital_5,LLY3_CMRCL_DEEF,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
b873ea4902429df6279ccf4283c94766,Rep_and_digital_5_ii,Rep_and_digital_5,LLY3_CMRCL_ESAH,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
e9bf2c0acedf42f489df0adefc40d068,Rep_and_digital_5,Rep_and_digital_5,LLY3_CMRCL_ESCC,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
e9bf2c0acedf42f489df0adefc40d068,Rep_and_digital_5,Rep_and_digital_5,LLY3_CMRCL_ESCG,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
7ff7c9487b5bd25ede0160e62cd7f6e2,Rep_and_digital_5_i,Rep_and_digital_5,LLY3_CMRCL_ESCQ,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
7ff7c9487b5bd25ede0160e62cd7f6e2,Rep_and_digital_5_i,Rep_and_digital_5,LLY3_CMRCL_ESCR,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
b873ea4902429df6279ccf4283c94766,Rep_and_digital_5_ii,Rep_and_digital_5,LLY3_CMRCL_ESCW,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
9058d051788eb7e2f66dd115d796fa8d,Rep_and_digital_5_iii,Rep_and_digital_5,LLY3_CMRCL_FRBO,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
9058d051788eb7e2f66dd115d796fa8d,Rep_and_digital_5_iii,Rep_and_digital_5,LLY3_CMRCL_FRBQ,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
b873ea4902429df6279ccf4283c94766,Rep_and_digital_5_ii,Rep_and_digital_5,LLY3_CMRCL_FRBU,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
e9bf2c0acedf42f489df0adefc40d068,Rep_and_digital_5,Rep_and_digital_5,LLY3_CMRCL_FRBY,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
e9bf2c0acedf42f489df0adefc40d068,Rep_and_digital_5,Rep_and_digital_5,LLY3_CMRCL_FRCA,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
9058d051788eb7e2f66dd115d796fa8d,Rep_and_digital_5_iii,Rep_and_digital_5,LLY3_CMRCL_FRCC,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
b873ea4902429df6279ccf4283c94766,Rep_and_digital_5_ii,Rep_and_digital_5,LLY3_CMRCL_ITAH,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
7ff7c9487b5bd25ede0160e62cd7f6e2,Rep_and_digital_5_i,Rep_and_digital_5,LLY3_CMRCL_ITAM,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
e9bf2c0acedf42f489df0adefc40d068,Rep_and_digital_5,Rep_and_digital_5,LLY3_CMRCL_ITFJ,Pinned Insight,Weekly,,,PRIVATE,Rep_and_Digital_Channel_Harmonization_based
